iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
88,-0.006081764258251866,77,1410,1868,1.4696759700589417,0.2517961904419581,0.2511512493182258,0.24945253775225745,0.24760002248756027,0.3624090560640008,0.3624090560640008,0.3624090560640008,0.3624090560640008
89,-0.024110481730213237,77,1417,1883,1.4696759700589417,0.2513891563957393,0.251595435545806,0.24853427749668056,0.248481130561774,0.3663212772104336,0.3663212772104336,0.3663212772104336,0.3663212772104336
90,0.005545883195229302,77,1424,1899,1.4696759700589417,0.2515529647500106,0.24981052302160695,0.24928900378364227,0.24934750844474235,0.3456316437800452,0.3456316437800452,0.3456316437800452,0.3456316437800452
91,-0.06552468540361389,77,1432,1919,1.4696759700589417,0.2520890247291577,0.2480370206179549,0.24946843816490105,0.25040551648798476,0.32975664645252517,0.32975664645252517,0.32975664645252517,0.32975664645252517
92,-0.0251819192023506,77,1444,1937,1.4696759700589417,0.2518267097245941,0.24687805735005605,0.24948505604761373,0.2518101768777391,0.3248326942232081,0.3248326942232081,0.3248326942232081,0.3248326942232081
93,-0.04103811276410523,77,1453,1955,1.4696759700589417,0.2502440464620836,0.2465826398011814,0.24929980789928255,0.2538735058374526,0.30785239966799993,0.30785239966799993,0.30785239966799993,0.30785239966799993
94,-0.0074070998167700755,78,1462,1970,1.5141277326297755,0.2493312771139941,0.2472854010820306,0.2502583285012165,0.25312499330276306,0.32302313461214965,0.32302313461214965,0.32302313461214965,0.32302313461214965
95,-0.05330140346841289,78,1471,1986,1.5141277326297755,0.25167853015941155,0.24926645937918723,0.24993329627760996,0.24912171418379128,0.3528510474724627,0.3528510474724627,0.3528510474724627,0.3528510474724627
96,-0.03303058307852796,78,1480,2003,1.5141277326297755,0.25225694467500487,0.24886632437570322,0.2493295827439186,0.24954714820537283,0.33649648397434956,0.33649648397434956,0.33649648397434956,0.33649648397434956
97,-0.09294748465562595,78,1487,2017,1.5141277326297755,0.2512673501340878,0.250207395934406,0.25069996517434706,0.24782528875715987,0.30338403638121486,0.30338403638121486,0.30338403638121486,0.30338403638121486
98,-0.05611444637821104,78,1494,2032,1.5141277326297755,0.2516984105816742,0.25095809879785236,0.25017295098932807,0.2471705396311454,0.3018704816353247,0.3018704816353247,0.3018704816353247,0.3018704816353247
99,-0.03439257334688397,78,1500,2045,1.5141277326297755,0.25088874921147075,0.2515172456048515,0.24880334110993238,0.24879066407374478,0.3080845315063683,0.3080845315063683,0.3080845315063683,0.3080845315063683
100,-0.08726779130923566,79,1511,2061,1.5606477482646686,0.2518771097544111,0.2528287714373151,0.2466034840050721,0.2486906348032026,0.32440840136674576,0.32440840136674576,0.32440840136674576,0.32440840136674576
