iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
62,-0.02902610881067096,14,1430,1146,0.3285040669720361,0.1906141626893176,0.20682047427574662,0.20846844154152183,0.19992367148207996,0.19417325001135707,0.4063877412384999,0.4063877412384999,0.4063877412384999,0.4063877412384999,0.4063877412384999
63,0.026386202944311946,14,1453,1164,0.3285040669720361,0.19009641538127375,0.20693973500662896,0.20834639278956577,0.19996405243301646,0.19465340438953468,0.40309905679063296,0.40309905679063296,0.40309905679063296,0.40309905679063296,0.40309905679063296
64,-0.007691635814255287,14,1477,1182,0.3285040669720361,0.19026766422754474,0.2070691996596536,0.20824127190368075,0.20047971660785716,0.19394214760129394,0.38763422342275267,0.38763422342275267,0.38763422342275267,0.38763422342275267,0.38763422342275267
65,-0.0899802835554116,14,1500,1200,0.3285040669720361,0.19074412184348669,0.207177991573513,0.2079494675453511,0.2001336368084868,0.19399478222917726,0.3933308494100901,0.3933308494100901,0.3933308494100901,0.3933308494100901,0.3933308494100901
66,0.056321353649181116,14,1525,1217,0.3285040669720361,0.190537626401731,0.20631223540869464,0.20720889610334897,0.201451581131658,0.19448966095459122,0.40631023644584774,0.40631023644584774,0.40631023644584774,0.40631023644584774,0.40631023644584774
67,-0.040637900844330936,14,1550,1234,0.3285040669720361,0.19107939102766147,0.20636030602981262,0.2072725138474441,0.20141537328462714,0.19387241581048004,0.3945871968215781,0.3945871968215781,0.3945871968215781,0.3945871968215781,0.3945871968215781
68,0.012052627743781574,14,1575,1252,0.3285040669720361,0.1907937890686949,0.2063823611231324,0.2063384755254876,0.20179369089762283,0.19469168338508558,0.4084245296623126,0.4084245296623126,0.4084245296623126,0.4084245296623126,0.4084245296623126
69,-0.06319786387942802,14,1600,1270,0.3285040669720361,0.19061398418318867,0.20813977748689833,0.20636870094859394,0.20155004467286927,0.19332749270847094,0.3839054271195192,0.3839054271195192,0.3839054271195192,0.3839054271195192,0.3839054271195192
70,0.09629080774158424,14,1624,1288,0.3285040669720361,0.1907587768442373,0.2081925586287171,0.2063052429403545,0.20161137516502534,0.19313204642168794,0.38472033491972507,0.38472033491972507,0.38472033491972507,0.38472033491972507,0.38472033491972507
71,-0.04064044611110305,14,1648,1305,0.3285040669720361,0.19051062881017505,0.2071264588950046,0.20768461714392583,0.20144640973561773,0.193231885415295,0.40571231054384316,0.40571231054384316,0.40571231054384316,0.40571231054384316,0.40571231054384316
72,0.03509002192625795,14,1672,1322,0.3285040669720361,0.1904590550156908,0.2076319178256367,0.20801709788721642,0.20115042247533382,0.1927415067961411,0.4080551846572771,0.4080551846572771,0.4080551846572771,0.4080551846572771,0.4080551846572771
73,-0.07040377285375837,14,1695,1340,0.3285040669720361,0.19049441819748442,0.20720902176562636,0.20756999584459584,0.20144662925485712,0.19327993493745582,0.4093448477041008,0.4093448477041008,0.4093448477041008,0.4093448477041008,0.4093448477041008
74,0.002714990352751305,14,1718,1357,0.3285040669720361,0.19103047503212253,0.2069201212309151,0.20645257109126072,0.2017677999462373,0.1938290326994816,0.38493054472921184,0.38493054472921184,0.38493054472921184,0.38493054472921184,0.38493054472921184
75,0.019468940391621246,14,1742,1375,0.3285040669720361,0.19086408189660214,0.2076385622650773,0.2068282356929355,0.2013294801121949,0.19333964003321089,0.39791004255400664,0.39791004255400664,0.39791004255400664,0.39791004255400664,0.39791004255400664
76,0.009142536404301413,14,1767,1393,0.3285040669720361,0.19074504514234392,0.20882289439913795,0.2086736820929822,0.19989861970667053,0.19185975865887966,0.3860325043463681,0.3860325043463681,0.3860325043463681,0.3860325043463681,0.3860325043463681
77,0.05244193128562223,14,1789,1411,0.3285040669720361,0.19080998516066336,0.20609460625068252,0.2097276593516975,0.19938011642451525,0.1939876328124577,0.43666306001057575,0.43666306001057575,0.43666306001057575,0.43666306001057575,0.43666306001057575
78,-0.08032779684615204,14,1812,1428,0.3285040669720361,0.19069885221027313,0.20607862204494184,0.20854480868811187,0.19964992479040086,0.19502779226629202,0.45335280463451205,0.45335280463451205,0.45335280463451205,0.45335280463451205,0.45335280463451205
79,-0.010822935625207933,15,1835,1446,0.3566749439387324,0.1907200004785727,0.2067172839660543,0.20882521177536043,0.19984020748102171,0.19389729629901056,0.4166955245063462,0.4166955245063462,0.4166955245063462,0.4166955245063462,0.4166955245063462
80,-0.13515230695666622,16,1858,1464,0.3856624808119847,0.19082699559788976,0.20568810332066303,0.20822840808367518,0.20090696569209107,0.19434952730570468,0.4180825765156776,0.4180825765156776,0.4180825765156776,0.4180825765156776,0.4180825765156776
81,-0.0027866909723199564,16,1881,1482,0.3856624808119847,0.19116491547233835,0.20568302948869255,0.20800023517139177,0.200713117380706,0.19443870248689443,0.41489860165512316,0.41489860165512316,0.41489860165512316,0.41489860165512316,0.41489860165512316
82,-0.10663465796652045,16,1905,1500,0.3856624808119847,0.19084626986392808,0.20554873032438928,0.20865613012039877,0.2005017844044974,0.19444708528680724,0.4167828877764151,0.4167828877764151,0.4167828877764151,0.4167828877764151,0.4167828877764151
83,-0.03989085320115853,16,1927,1516,0.3856624808119847,0.19124212656799142,0.20571429543661346,0.20784640427784845,0.2007583321769814,0.19443884154058122,0.4116788709012148,0.4116788709012148,0.4116788709012148,0.4116788709012148,0.4116788709012148
84,-0.002557084156934355,17,1948,1532,0.4155154439616659,0.19073110698274312,0.2064601788391029,0.20782313773283867,0.19957424214997865,0.19541133429535595,0.43205664562595,0.43205664562595,0.43205664562595,0.43205664562595,0.43205664562595
