iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
78,0.08907677688982688,86,1939,1264,1.9661128563728327,0.2826050691109879,0.011114729525883858,0.22304988277351204,0.19967983964870528,0.2036911439734192,0.07985933496748904,0.38132398657781724,0.2649793653954477,0.3656429863021266,0.3800379508000637,0.3864340814198893,0.3289869407583963
79,0.05532065346443587,86,1951,1273,1.9661128563728327,0.282232231615861,0.010999926950250163,0.22637357117232068,0.19635054301721477,0.20007591266336297,0.08396781458098972,0.36115583067633,0.32027043709063185,0.3493724324877094,0.3580716527903583,0.3658356300028332,0.3534688909316461
80,0.056013380772117094,86,1963,1281,1.9661128563728327,0.2790392416538592,0.011316039975034576,0.2245410739174512,0.19867079349968264,0.20230432175712496,0.08412852919684773,0.3541156103052257,0.29015793271366935,0.33464354433446913,0.36195376575150795,0.36621291553492424,0.35636989032818295
81,0.043808984743757974,86,1976,1290,1.9661128563728327,0.2773944325822283,0.012938785862732451,0.22148776180781599,0.1973353682321238,0.2038574842072756,0.08698616730782557,0.3574977856903988,0.3197048376585625,0.335618854107508,0.36817682380929473,0.3676899898112372,0.39111365363853196
82,0.023341978898992283,86,1989,1299,1.9661128563728327,0.2760071649107801,0.013373924450797794,0.2240828539807659,0.19532744148138842,0.20154378973080844,0.08966482544545794,0.3672926425681556,0.3829976597960712,0.35788959988765817,0.3827635669852852,0.37136792743386865,0.4275895027707134
83,-0.008028507641461806,86,2002,1310,1.9661128563728327,0.2774448534189352,0.011373717751676504,0.22094459323940133,0.19786021274984966,0.2035871248272202,0.08878949801291657,0.3571582555310576,0.3037603212002813,0.3463983743676688,0.38547780480946314,0.36487693431441137,0.39412607750121015
84,0.041732532592491677,86,2015,1320,1.9661128563728327,0.2775149975231084,0.013723176447892234,0.22154629933196948,0.19587726275491749,0.20165818314227324,0.08968008079983854,0.350084070676969,0.3693854836872355,0.3459624615924327,0.37849022041819863,0.35706029749960716,0.3995425607347075
85,-0.04896400725430343,86,2027,1329,1.9661128563728327,0.2782103128277485,0.01355849509359122,0.2200216853636987,0.19637819743144241,0.20474215534659593,0.08708915393692232,0.35230949510987636,0.3769092553194539,0.3425612158480659,0.3690204979271137,0.36464427159285273,0.38565160692353795
86,-0.027473382380177668,86,2039,1342,1.9661128563728327,0.2794297625887211,0.012644105280768656,0.22667308113275808,0.1937654409046361,0.2013065941610445,0.08618101593206866,0.3696389202284462,0.3371798837596751,0.3709221537113353,0.38335727875804315,0.3817196715701653,0.4105077911410876
87,-0.03162011608746157,86,2051,1353,1.9661128563728327,0.280955824133723,0.013910076183708195,0.22689590008951424,0.19672569938561274,0.1992985228586655,0.08221397734877697,0.3780627055752606,0.3897647318407777,0.37866524633267723,0.393481149968028,0.3851811226051002,0.3848898485733804
88,0.009791667359605223,86,2062,1364,1.9661128563728327,0.2798520153660108,0.013579492784071721,0.23234897358868153,0.19670566839087888,0.20110076623230133,0.07641308363805482,0.40033780460449053,0.40033664504495625,0.4131573274152784,0.41171558078597703,0.4215923132135334,0.36948029262470955
89,0.03987940352049702,86,2072,1376,1.9661128563728327,0.279099506179128,0.013339977629171235,0.2293421377014756,0.20070405436794012,0.20676614494776147,0.0707481791745224,0.386770088371305,0.3734570591406913,0.39708069756904607,0.3999761149903861,0.4234956377171189,0.3324004564154189
90,0.014781347937528961,86,2083,1387,1.9661128563728327,0.28069998996532025,0.01338972461636537,0.2285814633928918,0.1976794529369717,0.20782066726675727,0.07182870182169492,0.3900087807672662,0.34711153767326447,0.3957214977369263,0.39571720312234365,0.41305209059465636,0.3460567111683756
